g_m,g_T,g_r,g_q,g_sigma,g_eurocall
2.878651552,1.574406087,0.003137859,0.00800507,0.743505291,0.092237397
1.216787865,1.260439823,0.028212902,0.043186758,1.597433421,0.558345474
1.266607402,0.42757472,0.000909673,0.044697348,0.719019689,0.095552855
0.34190018,0.470297261,0.030384529,0.039343789,1.370653822,0.676644224
2.254504479,1.591218867,0.040539186,0.014544156,0.830112013,0.186733062
1.072189831,1.824072011,0.007036578,0.042298384,1.615504195,0.653507754
1.456901939,0.36057972,0.056801044,0.027510298,1.258241697,0.175697068
1.293687189,0.656573565,0.023952227,0.049968332,1.188156667,0.276823985
2.866415097,0.823867651,0.01150476,0.034491799,1.585251504,0.272964428
4.320358796,0.717957334,0.056216888,0.009932262,0.636769964,0.001322129
4.451575186,1.438264516,0.067784542,0.036407328,1.895311899,0.502279763
3.367710183,0.18302085,0.006219714,0.007569592,1.706221793,0.025414763
1.456901939,0.783056075,0.010314251,0.039452551,1.513274147,0.384451593
2.710135344,1.275192664,0.027393335,0.035932102,1.890243453,0.529819815
4.928286468,0.970446881,0.068029978,0.009368947,1.993916797,0.394801983
1.472940393,1.798847235,0.033033145,0.043539597,1.85381388,0.684375809
3.107491934,1.369502928,0.041300028,0.039343789,0.307333841,0.000134189
1.391766028,1.194421819,0.045170796,0.019770195,1.966246685,0.657642181
4.490660637,1.98219466,0.03371997,0.006907731,1.610666777,0.520111498
0.5979526,0.541947787,0.049695691,0.000147307,1.289747106,0.538740661
4.28023262,1.16076411,0.051823443,0.009994795,1.938617562,0.464218691
3.694240814,1.938359078,0.051823443,0.010631814,0.625542339,0.052989659
2.124209207,0.111014805,0.067685192,0.006145411,1.881568856,0.050330109
2.616408438,1.039721572,0.04734043,0.023685367,1.88746796,0.482716647
3.094263496,0.940785612,0.038647267,0.020457919,1.503597536,0.274874434
1.607502518,1.440161577,0.003007533,0.031597594,0.719019689,0.171852105
2.430477361,1.739106857,0.000927764,0.040508376,0.479431979,0.026057277
3.348359094,1.234724453,0.022506097,0.030938846,0.612090841,0.016779673
1.444109887,1.400380992,0.040217012,0.016612344,1.961148469,0.694729148
1.92725678,0.082037701,0.008929481,0.038766839,1.838903224,0.036030049
4.663153782,0.496915202,0.017414731,0.046557278,1.401672527,0.047567156
3.363720154,1.855430371,0.006297054,0.02228793,0.894965772,0.155377927
1.335848109,0.632164947,0.065839902,0.018180806,0.94364963,0.204124785
0.823988083,0.42757472,0.060204522,0.010631814,1.682165897,0.478212739
3.92210166,1.616708891,0.023325407,0.02509566,0.628592773,0.025367282
4.490784104,0.140932668,0.075728523,0.031393534,1.916944726,0.009866628
2.121262821,0.344009492,0.048103199,0.042483243,0.370461559,2.19E-05
3.259004861,0.603895154,0.069976264,0.008342111,1.776589509,0.241589229
3.107615935,0.963061403,0.043343803,0.017466319,0.421723497,0.000788686
1.299507844,1.29041031,0.023800388,0.03377488,0.100773447,0.000340549
1.562897064,0.27753555,0.038992414,0.002515794,0.667063321,0.022239577
4.874399151,0.630530331,0.039476913,0.03443248,1.246842657,0.04571614
4.908491422,0.666537792,0.03741985,0.044947172,0.327111161,1.04E-10
4.823042674,1.909351977,0.029418895,0.043367894,1.875894427,0.564649895
3.603830285,1.548803909,0.042100241,0.02509566,0.124585729,9.30E-18
3.615797301,1.837369346,0.048544451,0.047051033,1.044994412,0.210630249
2.535057157,1.057805877,0.01347095,0.037788456,0.208563239,2.84E-07
4.264206166,0.668662081,0.056663151,0.038818439,1.369448039,0.094660233
4.322877061,1.725602122,0.066481589,0.026116597,1.181387878,0.250110948
3.298256927,1.393267452,0.076307928,0.045926152,0.190775829,1.09E-08
4.532569536,0.471354716,0.055961569,0.019444136,0.391774507,1.32E-09
4.932582019,0.690715813,0.076704573,0.041716469,0.78197796,0.003413731
3.89714024,1.29041031,0.030384529,0.009150541,1.965800824,0.527826556
2.476727234,0.858481319,0.028112926,0.033426173,1.923586107,0.435278829
3.615797301,1.51914681,0.047638829,0.02179751,0.971722747,0.148551544
3.910036551,1.982591735,0.021273294,0.039505366,0.318742857,0.00020411
2.271968084,0.703067306,0.076293009,0.016624453,0.527805614,0.010011029
2.616408438,0.999541272,0.057208961,0.017619458,0.614553863,0.027055083
1.086936064,0.09077614,0.048376503,0.048357985,1.682165897,0.167296916
3.870874054,0.668662081,0.020624073,0.027732458,1.554658626,0.157781934
4.565146331,1.760361826,0.005333205,0.026950946,0.515543531,0.005327018
4.565146331,0.813364702,0.076114542,0.030592957,0.311068652,6.51E-09
2.747942465,0.960158007,0.076390419,0.043375505,1.224927117,0.19751827
2.150176227,0.451664513,0.007737972,0.026811767,1.156634192,0.090533711
4.230185179,0.330539242,0.048320931,0.031352143,1.126285392,0.005838323
2.845754751,0.303119002,0.053628434,0.039965805,0.93205349,0.00651349
3.363720154,0.993665622,0.055267078,0.03787456,1.258241697,0.176898933
3.522451947,0.955113321,0.008484485,0.039505074,1.112227132,0.104370757
4.861120564,1.115852334,0.043100665,0.003402641,1.472538289,0.235777565
0.662895421,0.202122409,0.003227771,0.000372803,0.141118519,0.337461565
2.614881623,1.727896602,0.061141072,0.010711499,0.758892189,0.14749159
1.239176708,1.39764062,0.058761742,0.036972266,1.209465924,0.457166411
2.096138465,0.303119002,0.0444453,0.029432093,1.28616324,0.075326399
2.637029135,1.981108362,0.016815851,0.031720108,0.737093494,0.131905818
2.254504479,0.706573591,0.01495371,0.035530931,0.06872859,4.63E-49
2.135647396,1.994409219,0.057530107,0.002100026,1.131660056,0.432908736
3.908370061,1.495661663,0.021770025,0.024901303,1.058612124,0.161490968
2.254504479,0.638374511,0.064253355,0.011875255,1.309462864,0.187555409
4.610339602,1.066898839,0.035745115,0.031367112,1.38971564,0.186608913
0.97379588,1.947449463,0.069025761,0.017331181,0.168808941,0.155048179
0.34190018,0.106489183,0.076390419,0.001858568,0.800859345,0.660672496
0.621743199,0.14369041,0.038400728,0.016255294,1.220030436,0.407191837
3.787561288,1.432510648,0.069438996,0.029163679,0.482863459,0.004889558
1.981851758,1.448840363,0.049537141,0.044873084,0.093797651,2.34E-11
1.037879434,0.967196696,0.062392558,0.008020868,1.675750929,0.588640864
3.653894266,1.743144909,0.043372522,0.046307402,1.495048935,0.410770659
3.504880171,1.495596517,0.012448797,0.025540409,0.053910699,1.14E-85
2.119947312,0.978709789,0.041832074,0.005719205,1.394296358,0.333854738
0.305281361,1.172252089,0.065189977,0.016578389,1.238477582,0.756689253
2.556602069,1.658436026,0.028698362,0.035528841,1.760485497,0.572026714
4.105415481,1.467529481,0.071075173,0.048902061,1.200004382,0.21014961
0.256233367,1.184760296,0.067727211,0.001581143,1.331079382,0.811982565
2.596367278,0.501072457,0.065454497,0.02025312,0.92408595,0.034536113
2.751986308,0.165683016,0.024426431,0.0393741,1.790746714,0.042813617
4.680335756,1.665787579,0.052676095,0.043490477,1.647567181,0.430153029
3.263606736,1.709735384,0.008360893,0.022443498,1.75921206,0.555367143
1.562897064,1.592360136,0.012683552,0.02334823,0.894785651,0.288373632
4.835219477,0.207653538,0.052927639,0.026078807,1.441392064,0.003832481
3.857171935,0.822908239,0.058041801,0.011227624,1.743576263,0.286771769
2.178301645,1.207225042,0.008575787,0.043484623,1.156634192,0.254787108
2.182750458,1.109465311,0.07902557,0.004797462,1.879115908,0.55456239
2.944198435,0.917808793,0.035604208,0.036027619,1.058612124,0.113895856
1.294574802,1.677643228,0.066025238,0.017410803,1.730158398,0.693209117
1.199061211,0.151053988,0.008924445,0.019046881,1.837235745,0.215457719
0.93105202,1.682615347,0.019821365,0.022481102,1.137236498,0.534016351
4.814586813,1.194421819,0.051702127,0.040955676,1.948893873,0.43660825
4.63225834,1.315168089,0.047723956,0.021166312,0.754128674,0.028016369
3.870874054,0.414761007,0.060827408,0.006202394,0.151470488,1.53E-44
3.022219201,0.855975396,0.050806048,0.020771844,0.969241185,0.07851821
0.674556717,0.344009492,0.005114267,0.034114063,0.967968932,0.382351066
4.279472165,1.59362133,0.078240154,0.004110365,0.072492332,1.80E-50
1.48225894,1.424689529,0.008840528,0.006447324,0.236207651,0.012809903
1.999538881,1.057026235,0.073832211,0.018756248,1.952200971,0.566418042
0.314936804,0.793082737,0.010860577,0.035402436,1.112227132,0.691532327
2.07579189,0.437354301,0.007080072,0.013814813,1.071654638,0.07611679
1.293687189,0.681689172,0.02761874,0.006367319,0.328592403,0.030701593
4.876432129,1.412043249,0.053441618,0.029240176,1.295452781,0.218802929
3.291238171,1.054996263,0.06161063,0.013735098,1.25438555,0.20440681
2.340115456,1.360036379,0.013012226,0.019168759,1.005471534,0.215271669
1.722830244,1.728961021,0.067727211,0.031365658,0.956762478,0.3269456
2.483499324,1.45511527,0.022463535,0.014881543,0.741232235,0.106220689
0.724588949,1.47385447,0.075470819,0.022654909,1.93577138,0.778717319
2.107825986,0.562218428,0.018067184,0.032366221,1.449716469,0.207011669
2.900731984,1.024809339,0.037743065,0.01509739,1.752696018,0.41251979
3.878889259,1.971912116,0.019200831,0.011912261,0.370461559,0.001515716
0.476647487,1.812779015,0.061906013,0.01556638,1.380254687,0.756006441
3.644030373,1.748245061,0.027980854,0.033065429,0.733437849,0.067205525
4.59099717,0.657176155,0.07451821,0.006349855,0.463033912,7.14E-06
2.236208128,1.812779015,0.02902152,0.02020317,1.790746714,0.648019275
2.801916343,0.344009492,0.033693974,0.035530931,1.682165897,0.115374176
3.376338723,1.525403768,0.048686065,0.049160375,1.167844616,0.234311125
2.897250365,1.451050635,0.05845562,0.016780224,1.343385485,0.3575929
1.781493686,0.027604684,0.049098277,0.0302823,0.66276702,2.11E-09
4.057744852,1.98219466,0.073563779,0.031760037,0.235947543,4.92E-06
3.560619414,0.668662081,0.058439598,0.009368947,1.529085606,0.173443616
3.276369982,0.718689617,0.05254388,0.040262547,1.801736341,0.285962679
1.421105242,0.669200173,0.069196822,0.044959031,1.160069388,0.255340975
1.217275002,1.50094152,0.017894673,0.029709629,1.258878248,0.489309158
2.619831033,0.660412899,0.007083124,0.00995267,1.432926957,0.193682133
1.306715609,1.439039449,0.011987517,0.004486845,1.758868778,0.665659792
0.781097753,0.95529396,0.059091628,0.013447928,1.966773462,0.701662966
1.576964876,0.348995919,0.062459988,0.01576306,1.058612124,0.107258268
1.518810262,1.82714706,0.03932469,0.04174161,0.140814044,0.00100505
3.832281229,1.353037043,0.057283723,0.035530931,1.259431282,0.231245316
3.06764612,1.588576841,0.007454328,0.031512764,0.054229588,5.64E-67
0.695158998,1.393267452,0.028039705,0.040468855,0.975890191,0.503506156
1.814717204,0.656573565,0.041454198,0.022067988,0.614101686,0.03819684
2.150176227,0.344009492,0.022506097,0.014247567,1.529085606,0.135205105
0.556298635,1.156484433,0.038062345,0.018228208,1.289545156,0.640366988
0.406402268,0.656669249,0.065839902,0.031851526,1.743114466,0.707735867
1.996702529,0.51486821,0.042740797,0.018338821,1.333855799,0.175511742
2.182750458,0.936373344,0.055843215,0.021086662,0.999853637,0.16233749
0.940770717,0.947787553,0.037353502,0.029874147,1.575245614,0.555860254
3.470567418,0.631941664,0.015552314,0.046801286,0.297866215,3.55E-09
2.280440378,1.705255603,0.021458268,0.044510423,0.923921399,0.216197286
3.064524957,0.314588892,0.000858906,0.009584668,1.615504195,0.076459165
0.227376383,0.191457101,0.008840528,0.045613023,0.19224204,0.764313229
0.835356901,1.938893927,0.015468916,0.018829477,1.084746918,0.567350174
4.092272578,0.580692153,0.063628139,0.034491799,0.480844905,1.21E-05
1.456901939,0.749562729,0.073832211,0.015917749,1.805121078,0.486071269
3.62377584,0.259316646,0.034538444,0.026111916,0.391774507,3.27E-12
1.66073135,1.213842111,0.020675044,0.025098109,0.353487942,0.02118544
4.232113898,1.002844791,0.068738327,0.022943025,0.572066837,0.002636778
4.811184545,0.42757472,0.056447681,0.049176723,0.475289349,2.77E-08
3.524929241,1.729415135,0.075346981,0.035530931,0.663634128,0.055171725
4.579775237,1.273438108,0.075853979,0.025098109,1.677417277,0.373139767
1.3903111,1.276904681,0.012448797,0.004347882,1.958401348,0.683048582
4.534082089,0.175414166,0.038231097,0.026811767,0.074344795,0
1.741513911,1.110494102,0.032621309,0.001874076,1.338474374,0.39292555
2.637029135,0.348058412,0.031597023,0.012186492,1.003720109,0.020185906
2.747942465,1.387081004,0.047638829,0.032356217,1.590441607,0.445702549
2.585396218,1.205663952,0.068487347,0.016578389,1.267660372,0.295877193
3.449092587,0.125494333,0.042250635,0.002066217,0.956762478,2.07E-05
2.706027181,0.540675188,0.012448797,0.014745275,0.341516839,3.33E-06
4.047930023,1.437719177,0.005133516,0.006719164,1.252687141,0.238491311
1.962862503,1.393642832,0.076390921,0.047478643,0.102075675,1.96E-09
1.756919621,0.484573264,0.044965196,0.007768791,0.475938522,0.008928675
3.756794021,0.718689617,0.028335141,0.015873573,1.96500677,0.318722321
3.449640214,1.352271141,0.07092468,0.010281031,1.291659258,0.284642136
4.696400239,0.703067306,0.071386539,0.011425387,1.054673717,0.031526253
2.897250365,0.284745515,0.066638319,0.016996434,0.996514357,0.007919897
4.279472165,1.607071436,0.01304702,0.017331181,0.820568709,0.069345683
3.157416669,0.282642378,0.052883697,0.039552787,1.159262855,0.012791924
0.469797613,1.745516409,0.000791317,0.014045843,0.312799481,0.510844262
3.522451947,1.002844791,0.009821519,0.034892106,1.565398751,0.279203832
0.49819467,1.227293461,0.055557951,0.006349855,1.837235745,0.789920884
2.937357053,1.689762738,0.013012226,0.019467251,1.522100526,0.470331933
4.826922802,1.588371023,0.049098277,0.001966092,0.527241215,0.005572455
0.608821144,0.489846191,0.036006431,0.022129524,1.760485497,0.588176299
3.991744989,1.725602122,0.073084375,0.043509646,0.41207129,0.002131657
4.905763256,0.74268806,0.032055112,0.027246742,0.221132646,2.00E-18
1.294574802,0.126224888,0.039648961,0.036068948,0.571331543,0.011117581
1.858224151,1.893247407,0.052883697,0.03147626,0.874840102,0.281981214
2.795292553,1.44159787,0.000867311,0.017867244,0.143164816,2.02E-11
4.210582479,0.659856018,0.048103199,0.008005671,0.847426811,0.00981712
4.293458749,0.847439025,0.030896147,0.048357985,1.694470851,0.240210222
0.648716611,0.198551031,0.040045214,0.030749203,1.507042484,0.431613745
0.491790017,0.942553273,0.041633965,0.045869508,0.917878157,0.553812372
3.480121629,0.430151713,0.034654309,0.043640904,0.755805224,0.001650857
0.332373447,1.498512569,0.056801044,0.049622549,1.565398751,0.763120291
1.069376356,1.275192664,0.05417931,0.038076722,0.215327266,0.073399505
0.641724891,0.718689617,0.035034718,0.039920227,1.847953726,0.639618508
1.239176708,1.905849331,0.078778752,0.023917793,1.108209701,0.507471583
2.532779724,1.301656012,0.060555811,0.01736472,0.213790751,1.56E-05
3.640452995,0.879830319,0.066862377,0.041631657,1.482649468,0.214032655
2.801916343,0.85458612,0.014551493,0.02020317,1.159262855,0.143609462
1.962862503,0.437354301,0.078001745,0.044913363,1.454692511,0.179962306
1.491890634,1.005512174,0.030967624,0.044913363,0.051950213,7.05E-18
2.249530484,1.164035722,0.053235154,0.029098811,0.687337336,0.075964158
4.232113898,0.6807754,0.007036578,0.049933302,0.126467263,2.58E-47
4.092272578,1.520094502,0.008924644,0.0487814,1.753976616,0.451167425
0.235764629,0.184550155,0.075853979,0.019243285,0.495551478,0.763967761
1.562897064,0.601726139,0.041618964,0.049565188,0.133856355,1.84E-07
3.504616207,0.228980968,0.072171364,0.000468123,1.752696018,0.045272501
1.996702529,1.270422814,0.018525198,0.031393534,0.534721841,0.047309161
4.749757252,1.275130465,0.014402364,0.047360216,0.421838516,9.88E-05
2.619831033,1.449014894,0.038348151,0.03223292,1.038865909,0.22038692
1.335848109,1.169852571,0.029999738,0.010160452,1.126134103,0.381137085
2.88703232,1.588371023,0.003552178,0.031512764,0.370461559,0.002273255
1.589872121,0.930246312,0.030696743,0.014068634,1.084479563,0.266929941
3.211664594,1.44159787,0.01603171,0.034496575,0.923921399,0.124896917
3.981299836,1.185393748,0.034424046,0.029395532,0.932027519,0.071995553
3.522451947,1.692162389,0.076704573,0.044269359,1.925735265,0.595131323
3.715442759,0.983834973,0.03741985,0.049584,0.516095092,0.001401831
4.677087068,0.629900408,0.03468428,0.041631657,0.898269611,0.007609804
2.279906359,1.513126586,0.003308496,0.044310282,1.40566561,0.40513212
3.66275463,1.270771811,0.036995299,0.04174161,0.41771226,0.000704907
2.637827256,0.303347477,0.06390008,0.039045185,1.309462864,0.046616325
0.281909043,0.066877797,0.042072786,0.015880993,0.24409753,0.717821537
4.419251478,1.729415135,0.063875776,0.002977772,0.133856355,9.45E-17
1.884569139,0.17688231,0.073962116,0.013372963,0.330664034,1.45E-07
0.454701854,1.50094152,0.007499835,0.044873084,1.693373112,0.746996626
2.698667235,1.681101043,0.040327758,0.023794971,0.666920873,0.084166503
0.583046361,0.227114499,0.072027156,0.013210526,1.545246601,0.493577836
2.747294946,0.522641135,0.000858906,0.022612281,1.890243453,0.259434734
1.670199735,1.353037043,0.013718474,0.022658131,0.879340691,0.233753138
2.966535505,1.449014894,0.040355443,0.041602191,1.814253041,0.524916049
1.306338472,1.204540973,0.075734719,0.022781542,1.646807232,0.579770452
1.519972024,0.395936922,0.007987365,0.01736472,1.654657127,0.2735808
1.610003042,0.515462886,0.061803711,0.027334394,1.092872858,0.161595026
4.534082089,0.366145763,0.007737972,0.021166312,0.635236996,7.28E-06
1.590522947,1.756819003,0.001629405,0.017133831,1.693373112,0.649968091
0.572142248,0.767744837,0.039862506,0.039552787,0.480844905,0.428306402
3.046519076,1.065915521,0.014402364,0.016996434,0.554254904,0.009187114
3.083807518,1.315168089,0.014402364,0.014406764,1.977294735,0.568281951
4.967569951,1.601122811,0.03310791,0.047877077,1.177343098,0.181368093
0.306300494,0.043333235,0.005425771,0.021185269,0.287206527,0.692853909
2.845727694,0.259316646,0.066025238,0.005592912,1.977294735,0.123758377
3.298256927,0.191457101,0.036889471,0.044235133,0.401537126,2.32E-13
1.17097693,0.56486824,0.042250635,0.007430979,0.844426063,0.198622401
4.840262057,1.156484433,0.016074384,0.046158633,1.595726954,0.271587236
3.331462152,0.177873886,0.024426431,0.026031026,0.921217875,0.00018686
0.606137454,1.84254167,0.039827669,0.011888245,1.665362415,0.789751246
4.749757252,1.017377218,0.064561036,0.011888245,1.112869696,0.088079919
3.963765327,0.121414358,0.023724131,0.030339521,0.578454994,2.27E-13
1.445838799,1.112023352,0.010568401,0.007703785,0.370461559,0.043215655
3.276369982,1.971912116,0.053576462,0.032591774,0.751109192,0.113051548
4.015812383,0.067261674,0.019200831,0.04510331,0.754128674,2.91E-14
3.106749017,1.325974036,0.072324561,0.001806258,1.065135956,0.203076936
4.18500464,0.273566154,0.005114267,0.030410446,1.919412047,0.063721642
4.308819466,1.546922147,0.011394327,0.010605229,1.069420619,0.162233842
2.124209207,0.126291447,0.045280081,0.044947172,1.386268672,0.019142069
3.022501308,1.961825626,0.033033145,0.045661904,1.993916797,0.665867036
2.981637196,0.843850556,0.047638829,0.034517059,0.484099868,0.001795876
1.141663846,1.08050392,0.04526247,0.026697232,1.705199831,0.586044717
1.515999437,0.198551031,0.000540098,0.036728087,1.881368199,0.193045919
3.327436135,0.314493136,0.01444073,0.034324671,1.920774944,0.116488039
2.476727234,1.317197195,0.00049391,0.038830222,1.230764058,0.28000715
3.206494946,1.208755448,0.044223806,0.046780551,0.114647217,2.12E-22
1.428297763,0.950740326,0.039655874,0.033588005,1.8363543,0.54476511
2.347592189,0.353992012,0.022937292,0.019092438,1.471671791,0.109948121
0.941747603,1.447689991,0.021273294,0.030410446,1.881368199,0.716055513
0.940770717,0.953294967,0.039330943,0.038944688,0.278233055,0.132261168
1.136900079,1.414015865,0.039020868,0.027406757,0.334504111,0.109911002
0.675491454,1.80190048,0.050152999,0.015441794,1.979879993,0.831373089
4.139001875,0.348674747,0.031788634,0.01676599,1.530956928,0.042650836
3.814084371,0.051404207,0.0736702,0.044329039,0.494337981,7.36E-35
4.532420818,1.814465991,0.060204522,0.003470577,0.593882169,0.023844293
1.421645537,1.883315533,0.008924445,0.029149994,0.784872071,0.282518176
1.902161585,0.930246312,0.061725097,0.016846674,0.29410027,0.002292249
2.044262366,1.926490464,0.016609069,0.036198428,0.107494771,8.47E-09
3.756794021,1.911258389,0.070421979,0.036690563,1.886588512,0.619045338
2.845414113,1.342234313,0.00203911,0.012148816,1.060488131,0.197247687
0.670944217,0.365667505,0.006593145,0.03218961,0.102075675,0.318969722
1.722830244,1.947568605,0.060785871,0.012070899,0.127595867,0.000406096
1.48225894,0.628116104,0.058100263,0.039552787,0.958775343,0.17037199
2.271968084,0.74593723,0.028442368,0.0297372,0.41207129,0.001850299
1.134616055,1.586750672,0.01407556,0.046567073,0.480844905,0.162201896
3.981186962,0.796478396,0.050591501,0.006977463,0.917226146,0.031304941
1.569228541,0.822908239,0.025339615,0.014647143,1.402441533,0.356233615
4.047930023,0.803214821,0.033377899,0.01088405,0.124585729,3.76E-37
4.599278528,1.071890909,0.072027156,0.001118437,1.287342174,0.167316092
0.26176306,0.629090335,0.042368051,0.013457868,1.365915066,0.761420735
2.810754474,1.681101043,0.075211486,0.025098109,1.965800824,0.659390792
2.176946557,1.208755448,0.013475178,0.003470577,0.491592647,0.027165253
0.329266654,0.601726139,0.038204757,0.017438296,0.648949363,0.669014449
1.432028254,1.130661607,0.051674508,0.03147626,1.92131858,0.617019866
4.792876188,0.578398342,0.037083265,0.03480437,1.268559016,0.041783753
0.891837399,1.393267452,0.017894673,0.022000502,0.578454994,0.298732559
3.504880171,1.44159787,0.03573021,0.029149895,0.82454447,0.081072277
4.46274493,0.962072554,0.027581949,0.004797462,0.844426063,0.02426005
4.677087068,1.549328829,0.010314251,0.024901303,1.510154753,0.346525551
0.34640941,0.731606784,0.076114542,0.030555106,1.504297182,0.721071173
0.30414633,0.484092715,0.064725337,0.047593643,1.472538289,0.712524956
2.500963245,1.029319254,0.040166865,0.017786891,0.292132171,0.000163224
3.371129695,0.766125735,0.039655874,0.013464805,1.44721439,0.186590375
0.384673686,0.003658504,0.063208268,0.014622098,0.94364963,0.615361765
2.811050212,1.025026189,0.050964703,0.031030748,1.352758806,0.257297536
4.880884745,1.645153574,0.076531143,0.009215879,0.947103868,0.120467991
0.443938607,1.105709892,0.061563311,0.032340793,0.936196478,0.612948555
0.541028519,1.516851673,0.022377381,0.039110905,1.154699,0.619216667
0.745384393,0.974247077,0.002124185,0.032901895,0.364943804,0.265554019
4.232113898,0.592224399,0.060960817,0.044260415,1.639087728,0.141005224
0.515787486,0.279016979,0.052536081,0.014248594,1.369128227,0.534692808
2.637877248,0.962072554,0.027072073,0.040508376,0.215327266,1.07E-07
4.937981885,0.649265498,0.022053133,0.024414887,1.452207327,0.089757003
3.757155767,1.171412259,0.060785871,0.013086886,1.401672527,0.26811509
2.202730425,0.967474472,0.053265803,0.022909852,0.917226146,0.135303255
2.88654325,0.159237112,0.041454198,0.04510331,1.772783283,0.033490062
4.78503193,0.273566154,0.043372522,0.019770195,0.311068652,1.71E-23
3.420424915,0.879239314,0.040355443,0.047252614,1.064847366,0.084748561
0.741956222,0.404273477,0.052927639,0.026370677,1.050210814,0.378457743
1.090864496,1.878665549,0.060204522,0.00299886,0.548893811,0.29879421
1.714957914,0.221579873,0.024426431,0.012558439,1.68922682,0.147893407
2.227693605,0.218090373,0.056793054,0.019467251,1.194695938,0.028118426
4.288939437,0.98269393,0.003552178,0.048051664,0.144030511,1.11E-27
4.63225834,1.137443823,0.037410922,0.014745275,1.553384584,0.277346344
3.311519681,0.875358609,0.035363687,0.020457919,1.732248815,0.32436583
0.908145593,0.513072139,0.023724131,0.006515568,0.66276702,0.231675771
4.522510679,1.556787445,0.059046243,0.012056632,1.406614734,0.3284051
1.596943656,0.541947787,0.067784542,0.021354431,1.035535416,0.157379304
1.884569139,1.80681249,0.006622038,0.033082443,1.060488131,0.340756189
3.908370061,0.643864438,0.043100665,0.017466319,1.169095238,0.057008794
2.176046276,0.273310919,0.065987263,0.036978163,1.810864331,0.151449594
2.129279599,0.151053988,0.006609858,0.043640904,1.287342174,0.019825887
2.515495207,0.660412899,0.079534067,0.001662277,0.949874354,0.073597645
3.643014674,1.586750672,0.078001745,0.010005283,1.73310973,0.532802456
2.926207144,1.393267452,0.042072786,0.00882642,0.1971723,4.02E-07
4.81710779,1.112481991,0.044603081,0.025125604,1.240287788,0.138490433
4.680335756,1.046479983,0.068610377,0.019728289,1.131660056,0.099348575
2.866415097,0.74268806,0.056026262,0.011538842,0.800028308,0.033494067
1.078719749,1.47385447,0.071097825,0.046801286,1.650406394,0.632076362
2.117949369,0.210330258,0.049241663,0.01148462,1.441392064,0.060425839
1.814717204,0.526396399,0.028325645,0.003810915,1.257125433,0.182070908
4.767750844,0.962072554,0.004929646,0.010775488,1.888538719,0.345291652
3.206494946,0.444763718,0.077696414,0.001140275,0.209089249,7.31E-18
3.963765327,0.321283127,0.018849155,0.044422196,1.654657127,0.052724758
4.139001875,1.271775071,0.069050292,0.010801395,0.984483978,0.105789842
0.641724891,0.972124007,0.021962192,0.012186492,1.137236498,0.547839893
0.460482042,1.681101043,0.051823443,0.024590435,1.469378678,0.752597813
2.124209207,1.591218867,0.019658961,0.002638454,1.013882453,0.292345704
4.145683372,0.437354301,0.034615266,0.010607364,1.751127446,0.112536643
3.549383263,0.034672476,0.029918665,0.028880789,1.444486302,1.22E-07
2.210151879,1.160810368,0.047378712,0.039606707,0.701709976,0.079216326
3.227052134,1.680864721,0.055961569,0.022658131,1.979879993,0.64604743
4.490660637,1.97808807,0.060457744,0.025249483,0.107494771,4.08E-23
2.735839704,1.763530628,0.018949886,0.014893461,0.979751914,0.235076528
3.0229463,1.885012028,0.009675343,0.0011763,0.524642332,0.033608342
3.022406244,0.765631744,0.044965196,0.048577832,1.867003751,0.337879867
3.223317104,0.110436514,0.00333656,0.015990967,0.636769964,9.86E-10
0.251436874,0.164107669,0.053583102,0.019821592,1.471671791,0.748491772
3.020860576,0.551085349,0.043633824,0.04926417,0.670079868,0.003700196
4.07967402,0.208780785,0.042607275,0.043392003,1.911482841,0.036992539
2.052064251,0.604211575,0.03806007,0.02918042,0.361575017,0.000695398
3.449092587,1.692162389,0.044221294,0.033838586,0.23395463,3.57E-06
2.32004346,1.947449463,0.079954081,0.044110837,0.251155787,0.002270613
4.24185826,1.084535575,0.050827453,0.004909137,0.984483978,0.074661077
1.41691671,0.57842169,0.022807385,0.000468123,0.366965936,0.018304201
3.106749017,1.344611037,0.025339615,0.014821471,0.140814044,1.39E-13
0.333507992,0.491374322,0.048194402,0.026697232,0.449691079,0.661274185
0.541028519,0.284438699,0.07092468,0.020457919,0.657381175,0.467629559
2.205016353,1.02291597,0.072154433,0.047553297,0.209089249,1.06E-05
4.281960925,0.407420613,0.001627657,0.047501703,1.338474374,0.02816275
3.51459485,0.890801198,0.040142482,0.019282754,1.57646276,0.261947558
1.853285318,1.163303041,0.007639835,0.044465343,0.524642332,0.043752666
2.24120755,0.690715813,0.078468929,0.033415626,1.309462864,0.201542279
1.149748974,0.668662081,0.008575787,0.001504839,1.411132899,0.39777486
0.641724891,1.121761168,0.017257388,0.039460643,1.574893168,0.647556031
0.333507992,1.160810368,0.062888446,0.042483243,0.783087694,0.66026712
4.913984426,0.834718597,0.010860577,0.006388928,1.646807232,0.206842305
2.674447713,0.551085349,0.021886763,0.016624453,0.791094199,0.018090313
3.449092587,1.290536083,0.02422106,0.017619458,0.144700091,1.42E-15
1.335848109,1.532476454,0.023412536,0.03539071,1.404400246,0.52535557
3.89714024,0.999541272,0.002580162,0.028759684,1.199726059,0.127018276
2.757449934,0.072008702,0.035513043,0.00800507,1.423725123,0.000778551
1.299507844,1.98267269,0.068602089,0.033602173,1.958401348,0.762795437
